"1.x_coordinates, 2.y_coordinates, 3.brightness, 4.mean_brightness, 5.max_brightness, 6.radius"
1661.0,3455.0,340.071428571428,3444.190476190476,3459.0,1.4658075357087597
1633.0,3453.0,623.8181818181808,3445.5454545454545,3464.0,1.9339444569737623
1623.5,3452.5,196.36363636363785,3451.727272727273,3465.0,0.9772050238058398
1666.5,3452.5,570.0967741935481,3445.516129032258,3463.0,1.8498192550829797
1657.0,3453.0,619.9861111111024,3444.305555555555,3460.0,1.974663542417147
1684.0,3451.0,785.697674418604,3446.093023255814,3466.0,2.1483699284957805
1651.5,3451.0,708.3250000000053,3443.425,3463.0,2.1483699284957805
1629.5,3449.5,178.36363636363785,3448.727272727273,3459.0,0.9772050238058398
1688.5,3448.5,166.9090909090919,3446.818181818182,3464.0,0.9772050238058398
1642.0,3454.5,3419.2829670330084,3443.5109890109893,3465.0,4.7119119857356635
1635.5,3446.5,236.17857142857088,3446.785714285714,3464.0,1.1631066229203195
1632.5,3447.5,342.50000000000114,3446.4,3462.0,1.4104739588693906
1642.0,3445.5,596.25,3445.5,3459.0,1.8923493915151202
1649.0,3444.5,302.52631578946966,3444.210526315789,3459.0,1.381976597885342
1638.0,3443.5,196.0,3447.0,3457.0,1.055502061411188
1678.0,3443.0,351.9090909090892,3444.1363636363635,3456.0,1.4927053303604616
1641.5,3441.5,243.19999999999914,3444.6,3455.0,1.2296226898414837
1646.0,3438.0,714.0000000000027,3446.4615384615386,3460.0,2.0342144725641096
1682.5,3431.0,176.1666666666656,3444.1666666666665,3462.0,1.055502061411188
1645.5,3431.0,242.8571428571413,3449.3571428571427,3461.0,1.1283791670955126
1642.5,3431.0,286.875,3447.6875,3467.0,1.2615662610100802
1679.0,3418.5,253.79999999999836,3447.2,3461.0,1.196826841204298
1652.5,3411.5,256.7999999999997,3447.5333333333333,3462.0,1.196826841204298
1685.5,3409.5,238.0,3447.0,3462.0,1.1631066229203195
1698.0,3407.0,263.625,3446.75,3457.0,1.2296226898414837
1693.5,3407.0,313.26315789473483,3445.1052631578946,3456.0,1.381976597885342
1649.0,3400.5,212.88461538461775,3447.3846153846157,3463.0,1.0925484305920792
1722.5,3399.5,278.88235294117794,3444.3529411764707,3458.0,1.3231418571003069
1699.0,3399.5,209.4230769230785,3446.923076923077,3461.0,1.0925484305920792
1652.5,3399.0,304.42105263157464,3444.368421052631,3460.0,1.381976597885342
1707.0,3398.0,241.8000000000011,3445.866666666667,3458.0,1.196826841204298
1695.0,3398.0,401.708333333331,3444.9166666666665,3457.0,1.5706373285785544
1657.5,3398.5,505.66666666666356,3443.6666666666665,3458.0,1.8062879984608917
1685.0,3401.0,1791.3541666666447,3443.708333333333,3460.0,3.3968711153298723
1665.5,3396.5,160.36363636363785,3445.727272727273,3465.0,0.9772050238058398
1720.5,3394.5,171.27272727272702,3447.5454545454545,3458.0,0.9772050238058398
1662.5,3395.0,238.0,3447.0,3465.0,1.1631066229203195
1709.5,3395.0,268.125,3445.8125,3454.0,1.2615662610100802
1670.0,3396.5,466.19230769231126,3446.423076923077,3461.0,1.6448811606198852
1715.5,3393.5,234.0,3445.0,3457.0,1.196826841204298
1703.0,3394.0,361.45454545454777,3444.818181818182,3460.0,1.4927053303604616
1651.0,3394.0,342.50000000000114,3446.4,3458.0,1.4104739588693906
1683.0,3393.0,368.1250000000034,3448.4500000000003,3464.0,1.4104739588693906
1666.0,3392.0,259.19999999999754,3447.7999999999997,3463.0,1.196826841204298
1656.5,3393.5,440.0384615384669,3444.8846153846157,3457.0,1.6448811606198852
1685.5,3390.0,403.0434782608654,3445.869565217391,3458.0,1.5450968080927583
1664.0,3388.5,207.6666666666656,3448.6666666666665,3462.0,1.055502061411188
1712.0,3388.0,217.1999999999989,3443.133333333333,3449.0,1.196826841204298
1696.5,3389.0,1090.6147540983766,3443.508196721312,3460.0,2.661276943046203
1691.5,3389.5,1145.5483870967782,3443.9032258064517,3462.0,2.7057581899030048
1683.5,3386.0,304.33333333333167,3446.6666666666665,3457.0,1.3231418571003069
1647.5,3385.5,199.09090909091083,3452.1818181818185,3465.0,0.9772050238058398
1644.5,3386.5,411.395833333331,3445.5416666666665,3458.0,1.5706373285785544
1699.0,3384.5,176.1666666666656,3444.1666666666665,3461.0,1.055502061411188
1760.5,3384.0,408.9599999999991,3444.56,3461.0,1.5957691216057308
1692.5,3382.0,203.65384615384642,3446.153846153846,3457.0,1.0925484305920792
1771.5,3381.5,244.07142857142526,3447.7142857142853,3464.0,1.1631066229203195
1634.5,3381.5,263.5,3450.0,3461.0,1.1631066229203195
1768.5,3379.5,203.45454545454595,3452.909090909091,3474.0,0.9772050238058398
1693.0,3379.0,229.79999999999973,3444.5333333333333,3453.0,1.196826841204298
1635.5,3379.0,215.25,3449.75,3461.0,1.055502061411188
1685.5,3376.5,273.00000000000136,3449.3333333333335,3465.0,1.196826841204298
1694.5,3375.5,1155.8983050847464,3445.8813559322034,3471.0,2.6160394784772456
1695.5,3371.5,170.72727272727298,3447.4545454545455,3463.0,0.9772050238058398
1760.0,3372.0,236.39999999999782,3445.2666666666664,3465.0,1.196826841204298
1679.0,3371.5,215.8333333333312,3449.833333333333,3468.0,1.055502061411188
1620.5,3371.0,226.15384615384642,3449.153846153846,3464.0,1.0925484305920792
1757.5,3370.5,223.42857142857088,3445.285714285714,3455.0,1.1631066229203195
1670.5,3369.0,203.5833333333312,3448.083333333333,3469.0,1.055502061411188
1695.5,3367.5,177.27272727272702,3448.5454545454545,3459.0,0.9772050238058398
1794.0,3367.5,294.5277777777749,3444.611111111111,3457.0,1.3528790949515024
1674.5,3366.5,178.36363636363785,3448.727272727273,3463.0,0.9772050238058398
1737.0,3366.5,258.7941176470574,3443.6470588235293,3454.0,1.2927207364566027
1712.0,3367.0,455.67307692308304,3445.038461538462,3459.0,1.6688952945311364
1767.5,3365.0,200.0833333333312,3447.583333333333,3455.0,1.055502061411188
1778.0,3364.5,414.5625,3444.125,3460.0,1.6205112036071436
1702.5,3371.0,2196.3684210525976,3444.2456140350873,3467.0,3.721085869607808
1749.0,3362.5,200.19230769231058,3445.692307692308,3459.0,1.0925484305920792
1696.5,3362.0,206.5,3448.5,3464.0,1.055502061411188
1783.0,3363.0,684.2051282051289,3443.4358974358975,3462.0,2.111004122822376
1772.5,3361.5,165.27272727272702,3446.5454545454545,3454.0,0.9772050238058398
1709.5,3363.5,648.0,3446.0,3460.0,1.9544100476116797
1778.5,3360.5,300.66666666666333,3446.333333333333,3460.0,1.3231418571003069
1704.5,3360.5,213.7142857142835,3444.142857142857,3460.0,1.1631066229203195
1691.5,3361.0,299.4444444444439,3446.222222222222,3457.0,1.3231418571003069
1737.0,3359.5,178.5,3444.5,3451.0,1.055502061411188
1702.0,3359.5,220.39285714285438,3444.928571428571,3457.0,1.1631066229203195
1781.0,3358.0,212.9166666666656,3449.4166666666665,3462.0,1.055502061411188
1716.0,3358.5,209.4166666666656,3448.9166666666665,3458.0,1.055502061411188
1709.5,3358.0,201.34615384615358,3445.846153846154,3457.0,1.0925484305920792
1743.0,3357.0,180.25,3444.75,3453.0,1.055502061411188
1712.5,3359.5,654.7894736842,3444.1842105263154,3464.0,2.0342144725641096
1739.0,3357.0,309.2222222222199,3445.8888888888887,3459.0,1.3528790949515024
1696.5,3358.0,786.2727272727311,3444.3636363636365,3464.0,2.221216611645239
1724.0,3355.5,210.0,3447.0,3454.0,1.0925484305920792
1705.0,3356.5,521.5000000000032,3443.8333333333335,3458.0,1.828183197857863
1744.0,3354.5,219.23076923077133,3448.2307692307695,3456.0,1.0925484305920792
1710.0,3354.0,205.3333333333312,3448.333333333333,3461.0,1.055502061411188
1700.0,3355.5,298.22222222221944,3446.111111111111,3457.0,1.3231418571003069
1759.0,3353.5,300.7941176470574,3447.6470588235293,3467.0,1.2927207364566027
1719.0,3354.0,421.9090909090892,3449.1363636363635,3464.0,1.4927053303604616
1747.5,3352.0,290.2941176470574,3446.6470588235293,3458.0,1.2927207364566027
1704.5,3351.0,198.9166666666656,3447.4166666666665,3458.0,1.055502061411188
1755.5,3350.5,228.00000000000136,3444.3333333333335,3455.0,1.196826841204298
1708.5,3350.0,207.69230769231058,3446.692307692308,3457.0,1.0925484305920792
1752.5,3349.0,183.75,3445.25,3464.0,1.055502061411188
1698.0,3350.5,424.66666666666424,3445.5416666666665,3462.0,1.5957691216057308
1690.5,3350.0,326.9444444444439,3448.722222222222,3466.0,1.3231418571003069
1768.5,3349.0,343.2000000000012,3445.4,3459.0,1.438406847937898
1780.5,3347.0,196.15384615384642,3445.153846153846,3458.0,1.0925484305920792
1706.5,3347.5,157.09090909091083,3445.1818181818185,3460.0,0.9772050238058398
1795.0,3345.5,216.57142857142753,3446.0714285714284,3459.0,1.1283791670955126
1689.5,3346.0,225.0,3449.0,3466.0,1.0925484305920792
1763.5,3345.0,187.8333333333312,3445.833333333333,3455.0,1.055502061411188
1753.5,3343.5,361.28571428571195,3445.7619047619046,3457.0,1.4658075357087597
1774.0,3341.5,335.62500000000455,3445.8500000000004,3459.0,1.4104739588693906
1760.5,3344.0,1594.114942528744,3443.9080459770116,3459.0,3.1915382432114616
1746.5,3344.5,1373.1666666666829,3444.666666666667,3461.0,2.9180112157797473
1771.5,3344.0,1045.3852459016437,3442.4918032786886,3462.0,2.661276943046203
1764.5,3339.5,219.78571428571263,3444.8571428571427,3451.0,1.1631066229203195
1757.0,3340.0,371.32608695652266,3442.9565217391305,3460.0,1.5706373285785544
1751.0,3340.0,364.0,3445.0,3455.0,1.4927053303604616
1778.5,3339.0,385.5681818181806,3445.590909090909,3458.0,1.5191269449366247
1742.5,3338.5,293.125,3448.3125,3462.0,1.2615662610100802
1766.5,3337.5,144.0,3443.0,3450.0,0.9772050238058398
1748.5,3336.0,239.99999999999864,3445.6666666666665,3458.0,1.196826841204298
1767.5,3336.0,457.33333333333303,3444.4074074074074,3458.0,1.692568750643269
1774.5,3336.0,525.6774193548381,3444.032258064516,3462.0,1.828183197857863
1743.5,3334.5,300.2777777777749,3445.111111111111,3459.0,1.3528790949515024
1785.5,3330.5,244.03125,3444.6875,3458.0,1.2296226898414837
1766.0,3329.5,345.4736842105249,3447.7894736842104,3465.0,1.381976597885342
1745.0,3330.5,1382.4324324324493,3444.1351351351354,3467.0,2.9586351363515986
1775.0,3331.5,1746.4677419355073,3444.129032258065,3467.0,3.3258485450914215
1744.5,3325.5,170.18181818181893,3447.3636363636365,3465.0,0.9772050238058398
1787.0,3324.5,174.4166666666656,3443.9166666666665,3452.0,1.055502061411188
1784.0,3321.5,287.2058823529426,3446.3529411764707,3467.0,1.2927207364566027
1782.0,3324.5,1368.9797297297464,3443.22972972973,3466.0,2.998708769569344
1749.5,3321.5,926.041666666656,3445.458333333333,3466.0,2.360174359706574
1779.5,3317.5,238.0,3447.0,3456.0,1.1631066229203195
1714.0,3314.5,251.35714285714175,3448.5714285714284,3464.0,1.1631066229203195
1700.5,3314.0,240.0,3451.0,3466.0,1.0925484305920792
1693.5,3310.0,204.1666666666656,3448.1666666666665,3463.0,1.055502061411188
1721.5,3309.5,190.36363636363785,3450.727272727273,3460.0,0.9772050238058398
1763.5,3307.0,195.5769230769249,3445.0769230769233,3454.0,1.0925484305920792
1712.5,3306.0,212.88461538461775,3447.3846153846157,3461.0,1.0925484305920792
1779.5,3305.5,201.57142857142526,3442.7142857142853,3469.0,1.1631066229203195
1763.5,3304.0,203.0769230769249,3446.0769230769233,3456.0,1.0925484305920792
1774.5,3304.0,388.17391304347734,3444.0434782608695,3459.0,1.5706373285785544
1771.0,3316.0,14288.031163434884,3442.5581717451523,3466.0,9.824839590814424
1767.0,3311.0,46.5,3450.0,3458.0,0.4886025119029199
1787.0,3294.0,390.083333333331,3444.1666666666665,3465.0,1.5706373285785544
1762.5,3289.0,178.5,3444.5,3459.0,1.055502061411188
1790.5,3288.5,383.7857142857099,3447.428571428571,3467.0,1.4658075357087597
1756.5,3284.0,198.3333333333312,3447.333333333333,3457.0,1.055502061411188
1767.0,3283.5,206.53846153846416,3446.538461538462,3466.0,1.0925484305920792
1795.5,3282.5,244.375,3443.4375,3453.0,1.2615662610100802
1752.5,3281.5,157.63636363636488,3445.2727272727275,3454.0,0.9772050238058398
1740.0,3279.5,203.0,3448.0,3461.0,1.055502061411188
1733.0,3279.5,348.12500000000455,3446.8500000000004,3464.0,1.4104739588693906
1762.5,3282.5,1536.4821428571345,3442.8214285714284,3462.0,3.203980934622934
1786.5,3277.0,187.5,3444.0,3463.0,1.0925484305920792
1727.0,3275.5,191.9166666666656,3446.4166666666665,3457.0,1.055502061411188
1747.5,3275.0,293.7647058823509,3445.705882352941,3455.0,1.3231418571003069
1743.0,3275.0,258.5999999999981,3447.733333333333,3460.0,1.196826841204298
1752.0,3276.5,869.687499999995,3445.3541666666665,3468.0,2.2917489221187703
1736.5,3273.0,211.1666666666656,3449.1666666666665,3459.0,1.055502061411188
1730.0,3274.0,329.60526315789025,3445.368421052631,3463.0,1.4104739588693906
1724.5,3273.0,204.75,3448.25,3457.0,1.055502061411188
1785.5,3272.5,211.28571428571263,3443.8571428571427,3453.0,1.1631066229203195
1750.5,3272.5,474.4285714285679,3445.3571428571427,3467.0,1.692568750643269
1739.5,3271.0,191.9166666666656,3446.4166666666665,3456.0,1.055502061411188
1784.5,3269.5,214.15384615384755,3445.769230769231,3460.0,1.1283791670955126
1751.0,3269.5,174.4166666666656,3443.9166666666665,3453.0,1.055502061411188
1793.0,3268.5,260.0,3445.0,3454.0,1.2615662610100802
1829.0,3269.5,887.7647058823509,3442.0588235294117,3463.0,2.475371751684577
1735.5,3266.5,266.59375,3447.0625,3459.0,1.2296226898414837
1733.0,3267.5,304.33333333333167,3446.6666666666665,3460.0,1.3231418571003069
1727.5,3265.5,180.0,3449.0,3457.0,0.9772050238058398
1787.5,3266.5,471.1538461538498,3445.923076923077,3466.0,1.6688952945311364
1738.0,3263.5,185.5,3445.5,3457.0,1.055502061411188
1722.5,3263.5,231.92857142857088,3446.285714285714,3460.0,1.1631066229203195
1719.0,3263.0,254.39999999999782,3447.2666666666664,3466.0,1.196826841204298
1759.0,3270.5,4205.924999999936,3443.6681818181814,3473.0,5.209214700621213
1737.0,3260.0,264.00000000000136,3448.3333333333335,3466.0,1.196826841204298
1798.0,3259.0,180.8333333333312,3444.833333333333,3453.0,1.055502061411188
1745.0,3259.5,172.6666666666656,3443.6666666666665,3455.0,1.055502061411188
1794.5,3259.0,692.1621621621634,3445.6216216216217,3470.0,2.0342144725641096
1721.0,3258.0,258.875,3446.25,3463.0,1.2296226898414837
1719.0,3257.0,245.625,3443.5625,3448.0,1.2615662610100802
1850.5,3264.0,122.35294117647027,3449.5882352941176,3469.0,0.7978845608028654
1840.0,3260.0,2024.1627906976678,3454.5116279069766,3484.0,3.0119481662601757
1737.0,3252.5,191.9166666666656,3446.4166666666665,3460.0,1.055502061411188
1787.0,3255.0,1556.4047619047506,3442.7619047619046,3469.0,3.2287224675588244
1723.0,3251.5,564.7419354838701,3446.548387096774,3461.0,1.8062879984608917
1740.5,3252.5,1285.774647887335,3444.211267605634,3462.0,2.849017742606504
1732.5,3249.5,722.4736842105212,3446.2631578947367,3468.0,2.0536810833075387
1749.5,3256.5,5867.031986531894,3442.8013468013464,3472.0,6.263520852695567
1794.5,3249.0,3078.133757961831,3444.0254777070068,3470.0,4.424483924742312
1741.0,3244.0,1005.9056603773602,3444.7924528301887,3463.0,2.4913937425834396
1721.0,3242.0,203.0,3448.0,3460.0,1.055502061411188
1735.0,3243.5,521.1206896551712,3445.7241379310344,3463.0,1.761681409986482
1729.5,3240.5,180.0,3449.0,3463.0,0.9772050238058398
1745.5,3239.5,431.4423076923083,3443.653846153846,3458.0,1.6688952945311364
1737.5,3238.0,185.19230769231058,3443.692307692308,3456.0,1.0925484305920792
1742.5,3237.5,390.0599999999979,3442.64,3454.0,1.6205112036071436
1733.5,3236.5,236.39999999999782,3445.2666666666664,3457.0,1.196826841204298
1739.5,3235.0,650.7027027027043,3444.027027027027,3456.0,2.0342144725641096
1775.0,3234.5,436.8269230769249,3443.9615384615386,3458.0,1.6688952945311364
1745.5,3233.5,249.53333333333103,3445.2666666666664,3461.0,1.2296226898414837
1781.5,3234.0,1135.7033898304999,3443.423728813559,3467.0,2.720423653362309
1736.5,3230.5,185.45454545454595,3449.909090909091,3462.0,0.9772050238058398
1742.5,3229.5,239.39999999999827,3444.2,3457.0,1.2296226898414837
1799.0,3228.0,200.6666666666656,3447.6666666666665,3457.0,1.055502061411188
1750.0,3229.5,909.4599999999973,3443.58,3456.0,2.4266711549775604
1817.5,3226.5,172.9090909090919,3447.818181818182,3457.0,0.9772050238058398
1814.0,3227.0,204.75,3448.25,3466.0,1.055502061411188
1807.0,3227.0,246.60000000000082,3446.4,3463.0,1.196826841204298
1786.5,3228.5,1223.7014925373103,3442.7611940298507,3460.0,2.862949452790358
1795.5,3225.5,417.9545454545473,3446.8636363636365,3465.0,1.5450968080927583
1748.5,3225.5,324.0,3443.0,3458.0,1.4658075357087597
1742.5,3226.0,520.6666666666661,3445.0333333333333,3453.0,1.7841241161527712
1738.5,3224.5,176.18181818181893,3448.3636363636365,3461.0,0.9772050238058398
1809.5,3224.0,253.125,3444.3125,3460.0,1.2615662610100802
1745.0,3222.0,235.79999999999836,3445.2,3462.0,1.196826841204298
1737.0,3220.5,410.10416666666197,3445.458333333333,3463.0,1.5706373285785544
1741.5,3221.0,513.9999999999964,3444.7,3461.0,1.7841241161527712
1794.5,3218.0,216.4166666666656,3449.9166666666665,3462.0,1.055502061411188
1793.5,3214.0,470.0370370370367,3444.4074074074074,3459.0,1.7159156293944244
1788.0,3213.5,316.42105263157464,3445.368421052631,3462.0,1.381976597885342
1782.5,3210.5,173.45454545454595,3447.909090909091,3462.0,0.9772050238058398
1768.0,3212.5,737.5,3444.0,3460.0,2.1668112103298047
1788.5,3209.5,327.2142857142819,3443.238095238095,3460.0,1.4658075357087597
1770.5,3209.0,203.5833333333312,3448.083333333333,3457.0,1.055502061411188
1776.0,3208.5,205.9166666666656,3448.4166666666665,3467.0,1.055502061411188
1729.5,3205.0,198.9166666666656,3447.4166666666665,3456.0,1.055502061411188
1743.0,3205.0,443.96153846154084,3445.1153846153848,3462.0,1.6448811606198852
1725.0,3204.5,492.6923076923083,3447.153846153846,3465.0,1.6688952945311364
1740.0,3201.0,415.3333333333285,3444.958333333333,3467.0,1.5957691216057308
1734.5,3202.5,985.0961538461604,3445.269230769231,3459.0,2.4430125595145995
1765.0,3199.5,176.1666666666656,3444.1666666666665,3451.0,1.055502061411188
1744.0,3199.5,188.4166666666656,3445.9166666666665,3461.0,1.055502061411188
1734.0,3197.5,224.4230769230785,3448.923076923077,3468.0,1.0925484305920792
1768.5,3196.5,224.64285714285438,3445.428571428571,3455.0,1.1631066229203195
1723.5,3195.5,977.3367346938733,3446.530612244898,3468.0,2.3769729657196956
1765.5,3233.0,42405.03193987821,3441.5678722404887,3472.0,17.293124011284696
1772.5,3270.0,0.0,3451.2000000000003,3456.0,0.0
1772.0,3262.0,42.75,3447.5,3454.0,0.4886025119029199
1778.5,3252.0,43.5,3448.0,3458.0,0.4886025119029199
1751.5,3238.5,13.5,3446.0,3451.0,0.28209479177387814
1755.5,3237.5,237.00000000000136,3445.3333333333335,3458.0,1.196826841204298
1755.5,3237.5,152.18181818181893,3444.3636363636365,3458.0,0.9772050238058398
1761.0,3237.0,335.6481481481467,3445.8518518518517,3456.0,1.4104739588693906
1761.0,3238.5,180.8333333333312,3444.833333333333,3456.0,1.055502061411188
1759.0,3228.5,98.16666666666583,3447.047619047619,3456.0,0.7463526651802308
1772.0,3224.5,44.727272727272975,3448.818181818182,3457.0,0.4886025119029199
1760.0,3221.5,114.66666666666606,3447.6666666666665,3460.0,0.7978845608028654
1755.0,3218.5,0.0,3452.0,3469.0,0.0
1755.0,3194.5,30.57142857142844,3449.5714285714284,3462.0,0.3989422804014327
1755.5,3189.5,230.39999999999918,3444.6,3457.0,1.196826841204298
1740.0,3189.5,261.875,3445.1875,3456.0,1.2615662610100802
1728.0,3189.5,566.3000000000006,3445.9666666666667,3467.0,1.828183197857863
1777.5,3187.0,227.07142857142526,3445.7142857142853,3454.0,1.1631066229203195
1767.5,3189.5,767.4418604651191,3444.5813953488373,3460.0,2.1850968611841584
1745.5,3187.0,191.3333333333312,3446.333333333333,3459.0,1.055502061411188
1744.5,3184.5,159.81818181818107,3445.6363636363635,3456.0,0.9772050238058398
1734.0,3189.0,1151.2580645161343,3444.8709677419356,3468.0,2.661276943046203
1728.5,3183.5,168.0,3447.0,3459.0,0.9772050238058398
1739.5,3184.5,784.186046511627,3445.139534883721,3462.0,2.1850968611841584
1749.5,3181.5,254.71875,3445.8125,3461.0,1.2296226898414837
1737.0,3180.5,169.1666666666656,3443.1666666666665,3453.0,1.055502061411188
1726.5,3180.0,209.4230769230785,3446.923076923077,3455.0,1.0925484305920792
1766.5,3178.5,370.4090909090903,3444.5454545454545,3458.0,1.5191269449366247
1747.5,3178.5,253.3333333333319,3445.6666666666665,3456.0,1.2296226898414837
1744.5,3177.5,177.27272727272702,3448.5454545454545,3456.0,0.9772050238058398
1735.5,3176.0,174.4166666666656,3443.9166666666665,3453.0,1.055502061411188
1752.5,3174.0,201.8333333333312,3447.833333333333,3462.0,1.055502061411188
1737.0,3173.5,209.4230769230785,3446.923076923077,3458.0,1.0925484305920792
1734.0,3173.5,197.88461538461775,3445.3846153846157,3457.0,1.0925484305920792
1755.5,3172.0,179.0833333333312,3444.583333333333,3456.0,1.055502061411188
1745.0,3172.5,363.8181818181806,3444.090909090909,3461.0,1.5191269449366247
1741.5,3171.5,165.81818181818107,3446.6363636363635,3457.0,0.9772050238058398
1722.5,3171.0,238.0,3447.0,3461.0,1.1631066229203195
1737.5,3169.5,249.5999999999981,3446.733333333333,3455.0,1.196826841204298
1787.0,3169.0,318.5,3443.5,3456.0,1.438406847937898
1746.0,3169.0,326.7000000000037,3443.2000000000003,3454.0,1.4658075357087597
1730.5,3167.5,166.9090909090919,3446.818181818182,3456.0,0.9772050238058398
1720.5,3168.0,188.4166666666656,3445.9166666666665,3459.0,1.055502061411188
1716.0,3168.5,255.0,3453.0,3476.0,1.0925484305920792
1726.0,3168.5,456.29629629629335,3445.074074074074,3458.0,1.6688952945311364
1768.5,3166.0,317.15789473683935,3446.578947368421,3461.0,1.3528790949515024
1722.0,3166.0,241.19999999999754,3445.7999999999997,3455.0,1.196826841204298
1762.5,3165.5,505.3999999999987,3443.0666666666666,3466.0,1.828183197857863
1753.0,3168.0,2085.436363636355,3443.109090909091,3463.0,3.7103776866309643
1776.0,3163.0,264.6000000000008,3448.4,3460.0,1.196826841204298
1747.5,3162.0,514.3965517241352,3445.3793103448274,3457.0,1.761681409986482
1729.5,3161.5,162.54545454545405,3446.090909090909,3452.0,0.9772050238058398
1726.0,3161.5,254.39999999999782,3447.2666666666664,3458.0,1.196826841204298
1720.5,3161.5,256.875,3444.6875,3457.0,1.2615662610100802
1786.0,3163.5,1479.5696202531694,3443.4556962025317,3467.0,3.1030427095126596
1734.5,3158.5,163.63636363636488,3446.2727272727275,3453.0,0.9772050238058398
1727.5,3158.0,234.59999999999945,3445.0666666666666,3465.0,1.196826841204298
1791.0,3157.5,182.5833333333312,3445.083333333333,3453.0,1.055502061411188
1720.5,3157.0,201.34615384615358,3445.846153846154,3459.0,1.0925484305920792
1760.5,3156.5,270.0,3446.0,3460.0,1.2615662610100802
1755.5,3155.5,174.0,3448.0,3460.0,0.9772050238058398
1752.0,3159.0,2253.6610169491546,3444.322033898305,3466.0,3.763613946086751
1739.5,3154.5,380.571428571428,3447.190476190476,3465.0,1.4658075357087597
1726.5,3153.5,280.625,3447.0625,3463.0,1.2615662610100802
1753.5,3153.0,436.562499999995,3445.458333333333,3459.0,1.6205112036071436
1743.0,3152.5,318.3157894736796,3445.5263157894733,3463.0,1.381976597885342
1723.5,3152.5,160.36363636363785,3445.727272727273,3452.0,0.9772050238058398
1745.5,3150.0,190.75,3446.25,3455.0,1.055502061411188
1775.0,3148.0,255.60000000000082,3447.4,3471.0,1.196826841204298
1754.5,3150.5,1283.9999999999918,3444.176470588235,3457.0,2.849017742606504
1740.0,3148.5,213.5,3449.5,3465.0,1.055502061411188
1747.5,3147.5,363.35000000000355,3446.9500000000003,3459.0,1.438406847937898
1744.0,3147.5,191.9166666666656,3446.4166666666665,3472.0,1.055502061411188
1776.5,3146.0,190.1666666666656,3446.1666666666665,3465.0,1.055502061411188
1733.0,3146.5,209.4166666666656,3448.9166666666665,3463.0,1.055502061411188
1729.5,3145.5,234.9642857142835,3446.642857142857,3467.0,1.1631066229203195
1745.5,3144.0,235.38461538461775,3450.3846153846157,3472.0,1.0925484305920792
1734.5,3145.0,335.38235294117703,3450.9411764705883,3464.0,1.2927207364566027
1740.0,3144.5,457.5925925925867,3445.148148148148,3460.0,1.6688952945311364
1717.5,3143.5,258.03571428571263,3449.3571428571427,3462.0,1.1631066229203195
1753.5,3142.5,223.42857142857088,3445.285714285714,3453.0,1.1631066229203195
1724.5,3142.5,176.72727272727298,3448.4545454545455,3462.0,0.9772050238058398
1736.5,3141.5,345.15000000000236,3445.55,3457.0,1.438406847937898
1745.0,3140.5,201.8333333333312,3447.833333333333,3462.0,1.055502061411188
1725.5,3140.0,195.4166666666656,3446.9166666666665,3458.0,1.055502061411188
1742.5,3139.0,225.85714285714175,3445.5714285714284,3462.0,1.1631066229203195
1792.5,3138.5,170.18181818181893,3447.3636363636365,3461.0,0.9772050238058398
1775.5,3138.5,341.9999999999959,3444.333333333333,3459.0,1.4658075357087597
1770.0,3142.0,1254.909090909086,3443.6060606060605,3462.0,2.849017742606504
1738.5,3138.5,469.90740740740534,3445.8518518518517,3460.0,1.6688952945311364
1733.0,3137.0,179.0833333333312,3444.583333333333,3454.0,1.055502061411188
1789.0,3137.5,477.99999999999363,3445.555555555555,3463.0,1.692568750643269
1707.5,3136.0,211.15384615384642,3447.153846153846,3464.0,1.0925484305920792
1802.5,3135.5,264.0999999999974,3446.7999999999997,3468.0,1.2296226898414837
1786.5,3142.0,2381.5454545454686,3442.348484848485,3464.0,4.029119531035698
1735.0,3135.0,244.1999999999989,3446.133333333333,3459.0,1.196826841204298
1745.5,3135.0,363.8181818181806,3444.090909090909,3461.0,1.5191269449366247
1740.5,3134.0,320.84210526315474,3445.736842105263,3459.0,1.381976597885342
1723.0,3135.5,587.125,3445.6875,3460.0,1.8712051592547776
1767.0,3132.0,238.09375,3444.0625,3457.0,1.2296226898414837
1706.5,3132.0,508.1600000000035,3450.76,3469.0,1.5957691216057308
1759.0,3141.0,4178.308755760334,3443.1520737327187,3466.0,5.24726644596002
1730.0,3133.5,694.666666666667,3445.7179487179487,3461.0,2.0342144725641096
1723.0,3130.5,322.0,3447.0,3462.0,1.3528790949515024
1715.0,3130.0,270.59999999999945,3449.0666666666666,3465.0,1.196826841204298
1761.0,3131.5,672.648648648659,3445.378378378379,3462.0,2.014559765517849
1775.5,3131.5,1753.736842105261,3443.1894736842105,3460.0,3.3968711153298723
1757.0,3129.0,251.15625,3445.4375,3452.0,1.2296226898414837
1733.5,3128.0,198.46153846153925,3445.4615384615386,3461.0,1.0925484305920792
1776.5,3127.0,252.5,3444.25,3456.0,1.2615662610100802
1741.0,3128.5,730.3023255813914,3442.5581395348836,3454.0,2.221216611645239
1738.0,3127.0,347.1428571428519,3444.7142857142853,3461.0,1.4658075357087597
1753.5,3126.0,222.28571428571377,3446.785714285714,3461.0,1.1283791670955126
1700.0,3125.5,209.4166666666656,3448.9166666666665,3459.0,1.055502061411188
1726.0,3127.5,1304.457142857149,3444.0857142857144,3462.0,2.876813695875796
